UniqueID	experiment	plate	row	col	StrainMix	protect	lacZ_protect	fluor_protect	path	lacZ_path	fluor_path	plant	protect_od	path_od	date_ster	date_germ	date_inoc	date_process	light_dn	light_lx	temp_dn	MS	MES	pH	notes	protect_v2	path_v2	protect2	plate_alias	path_od_adj	path_od_actual	totalOD	ratio_protect	ratio_path	ratio	protect_cells	path_cells	total_cells	protect_cells_log	path_cells_log	total_cells_log	plant_age	well	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_median	diff_rb_median	diff_gb_median	diff_gr_median	ID	Number_pixels_log	hue	saturation	value	Healthiness_rgb	Healthiness_hsv	ratio_protect_log	ratio_path_log	ratio_protpath_log
ID__2023_08_08_fluor__fluor_A_002_cropped__B__8	2023-08-08_fluor	fluor_A_002_cropped	B	8	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-04	1e-04	1e-04	0	1	0-1	0	40081.25	40081.25	0	4.60295209247889	4.60295209247889	5	B8	4518	0.335365853658537	0.367168898809524	0.188775510204082	0.354497354497354	0.437134302822926	0.214285714285714	0.382866587957497	0.454308093994778	0.266522842639594	135	165	80	54	82	32	ID	NA	NA	NA	NA	533.636181834356	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_A_002_cropped__C__8	2023-08-08_fluor	fluor_A_002_cropped	C	8	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-06	1e-06	1e-06	0	1	0-1	0	400.8125	400.8125	0	2.60402344310557	2.60402344310557	5	C8	3152	0.348773841961853	0.380690821686103	0.198689956331878	0.358333333333333	0.405228981544771	0.236413043478261	0.382795698924731	0.423162583518931	0.267507165605096	138	155	92	46	64	17	ID	NA	NA	NA	NA	342.874949133295	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_A_002_cropped__D__8	2023-08-08_fluor	fluor_A_002_cropped	D	8	MOCK-MOCK	MOCK	NA	crim	MOCK	NA	neon	col0	0	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0	0	0	0	0	0-0	0	0	0	0	0	0	5	D8	3667	0.355728945063196	0.347138708293456	0.203023758099352	0.373182552504039	0.371549893842887	0.257839721254355	0.389830508474576	0.412688015526443	0.294374314381271	193	198	133	63	59	1	ID	NA	NA	NA	NA	217.430188946877	NA	0	0	0
ID__2023_08_08_fluor__fluor_A_002_cropped__E__8	2023-08-08_fluor	fluor_A_002_cropped	E	8	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0.01	0.01	0.01	0	1	0-1	0	4008125	4008125	0	6.60294136561483	6.60294136561483	5	E8	2943	0.345208741030659	0.373219373219373	0.220715524257759	0.355491329479769	0.395833333333333	0.248538011695906	0.382195618101177	0.409937888198758	0.270466571138993	123	137	86	36	51	14	ID	NA	NA	NA	NA	274.046086647571	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_A_002_cropped__F__8	2023-08-08_fluor	fluor_A_002_cropped	F	8	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-04	1e-04	1e-04	0	1	0-1	0	40081.25	40081.25	0	4.60295209247889	4.60295209247889	5	F8	3027	0.35599267512493	0.345122314591341	0.273923058347111	0.365808823529412	0.348367029548989	0.285714285714286	0.37235253416364	0.354477611940299	0.298237083795388	238	227	187	51	41	-11	ID	NA	NA	NA	NA	66.1419615457327	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_A_002_cropped__G__8	2023-08-08_fluor	fluor_A_002_cropped	G	8	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-06	1e-06	1e-06	0	1	0-1	0	400.8125	400.8125	0	2.60402344310557	2.60402344310557	5	G8	2192	0.343324250681199	0.375409330780367	0.206855930673407	0.361432425934336	0.413658572697661	0.224444444444444	0.38321013444748	0.426120969547694	0.272257303864754	152	172	93	57	76	22	ID	NA	NA	NA	NA	400.924635801303	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_A_002_cropped__H__8	2023-08-08_fluor	fluor_A_002_cropped	H	8	MOCK-MOCK	MOCK	NA	crim	MOCK	NA	neon	col0	0	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0	0	0	0	0	0-0	0	0	0	0	0	0	5	H8	5107	0.340701870898398	0.38872435440034	0.204946996466431	0.348275862068965	0.427184466019417	0.224089635854342	0.359673024523161	0.447183098591549	0.263419956003076	119	145	76	42	68	26	ID	NA	NA	NA	NA	444.990106630965	NA	0	0	0
ID__2023_08_08_fluor__fluor_A_002_cropped__A__9	2023-08-08_fluor	fluor_A_002_cropped	A	9	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0.01	0.01	0.02	1	1	1-1	4008125	4008125	8016250	6.60294136561483	6.60294136561483	6.90397130710206	5	A9	2074	0.333333333333333	0.361840024042264	0.227063584741494	0.345794392523364	0.401945022381943	0.251924101592564	0.383248031496063	0.420195439739414	0.278195902048975	109	130	79	30	47	20	ID	NA	NA	NA	NA	288.580574791186	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_A_002_cropped__B__9	2023-08-08_fluor	fluor_A_002_cropped	B	9	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-04	1e-04	0.0101	100	1	100-1	4008125	40081.25	4048206.25	6.60294136561483	4.60295209247889	6.60726273832466	5	B9	4917	0.338983050847458	0.382922309618152	0.191371335396493	0.351851851851852	0.435013262599469	0.213333333333333	0.372406462585034	0.452309369105009	0.267226981498812	131	162	79	51	81	31	ID	NA	NA	NA	NA	527.925758989586	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_A_002_cropped__C__9	2023-08-08_fluor	fluor_A_002_cropped	C	9	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-06	1e-06	0.010001	10000	1	10000-1	4008125	400.8125	4008525.8125	6.60294136561483	2.60402344310557	6.60298479288086	5	C9	3530	0.34375	0.360306266965656	0.212410501193317	0.35672514619883	0.402948402948403	0.239554317548747	0.389461782597196	0.416413373860182	0.273997872311406	127	144	86	40.5	58	16	ID	NA	NA	NA	NA	319.310794580679	NA	4.00004342727686	0.301029995663981	2.84314231335234
ID__2023_08_08_fluor__fluor_A_002_cropped__D__9	2023-08-08_fluor	fluor_A_002_cropped	D	9	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	0.01	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0	0	0.01	1	0	1-0	4008125	0	4008125	6.60294136561483	0	6.60294136561483	5	D9	1763	0.352617079889807	0.344520151636073	0.225912123068545	0.3625	0.375	0.251219512195122	0.393333248853182	0.414698708751793	0.295938104448743	143	153	93	44	47	2	ID	NA	NA	NA	NA	165.571427620586	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_A_002_cropped__E__9	2023-08-08_fluor	fluor_A_002_cropped	E	9	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0.01	0.01	0.02	1	1	1-1	4008125	4008125	8016250	6.60294136561483	6.60294136561483	6.90397130710206	5	E9	2042	0.349433345552297	0.351049393364384	0.223097112860892	0.359893641063307	0.405194805194805	0.233681996941228	0.386317685361618	0.418779278712366	0.285695238095238	142	161	94	50	68	18	ID	NA	NA	NA	NA	344.267910129775	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_A_002_cropped__F__9	2023-08-08_fluor	fluor_A_002_cropped	F	9	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-04	1e-04	0.0101	100	1	100-1	4008125	40081.25	4048206.25	6.60294136561483	4.60295209247889	6.60726273832466	5	F9	877	0.353135313531353	0.341522244647245	0.25282177176124	0.358361774744027	0.362637362637363	0.277602523659306	0.385227485489609	0.379883945841393	0.299874568413401	107	109	83	25	27	1	ID	NA	NA	NA	NA	85.361340961277	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_A_002_cropped__G__9	2023-08-08_fluor	fluor_A_002_cropped	G	9	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-06	1e-06	0.010001	10000	1	10000-1	4008125	400.8125	4008525.8125	6.60294136561483	2.60402344310557	6.60298479288086	5	G9	5311	0.336134453781513	0.38125233083801	0.166212534059946	0.354466858789625	0.441734417344173	0.206030150753769	0.376106348722858	0.465714285714286	0.275173901278194	132	164	76	55	88	33	ID	NA	NA	NA	NA	573.689742219434	NA	4.00004342727686	0.301029995663981	2.84314231335234
ID__2023_08_08_fluor__fluor_A_002_cropped__H__9	2023-08-08_fluor	fluor_A_002_cropped	H	9	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	0.01	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0	0	0.01	1	0	1-0	4008125	0	4008125	6.60294136561483	0	6.60294136561483	5	H9	2327	0.338509924437308	0.387629834700723	0.205049976960975	0.352631578947368	0.415647921760391	0.230403800475059	0.361596009975062	0.437804166022702	0.268522565320665	135	160	90	47	72	25	ID	NA	NA	NA	NA	410.771923069298	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_A_002_cropped__A__10	2023-08-08_fluor	fluor_A_002_cropped	A	10	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0.01	0.01	0.0101	1	100	1-100	40081.25	4008125	4048206.25	4.60295209247889	6.60294136561483	6.60726273832466	5	A10	2456	0.336283185840708	0.370247583070636	0.210810810810811	0.352617079889807	0.405797101449275	0.240112994350282	0.384908000281452	0.421832386363636	0.275046068796069	125	141	83	38	57	19	ID	NA	NA	NA	NA	322.088489865608	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_A_002_cropped__B__10	2023-08-08_fluor	fluor_A_002_cropped	B	10	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-04	1e-04	2e-04	1	1	1-1	40081.25	40081.25	80162.5	4.60295209247889	4.60295209247889	4.90397667056787	5	B10	9687	0.336336336336336	0.38557487331819	0.173333333333333	0.347945205479452	0.448467966573816	0.203856749311295	0.359616789171885	0.475409836065574	0.265588914549654	120	155	70	49	84	34	ID	NA	NA	NA	NA	605.907587780519	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_A_002_cropped__C__10	2023-08-08_fluor	fluor_A_002_cropped	C	10	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-06	1e-06	0.000101	100	1	100-1	40081.25	400.8125	40482.0625	4.60295209247889	2.60402344310557	4.60727335898347	5	C10	11266	0.338717856441798	0.400404083096391	0.179419525065963	0.352657004830918	0.448924731182796	0.197260273972603	0.365800865800866	0.467567567567568	0.254449561802337	136	174	76	60	97	37	ID	NA	NA	NA	NA	692.859218328223	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_A_002_cropped__D__10	2023-08-08_fluor	fluor_A_002_cropped	D	10	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-04	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0	0	1e-04	1	0	1-0	40081.25	0	40081.25	4.60295209247889	0	4.60295209247889	5	D10	7233	0.343915343915344	0.386437265798801	0.174683544303797	0.355614973262032	0.441791044776119	0.202564102564103	0.373401534526854	0.460986176012461	0.262977257636122	132	164	75	54	86	32	ID	NA	NA	NA	NA	578.90677566384	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_A_002_cropped__E__10	2023-08-08_fluor	fluor_A_002_cropped	E	10	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0.01	0.01	0.0101	1	100	1-100	40081.25	4008125	4048206.25	4.60295209247889	6.60294136561483	6.60726273832466	5	E10	2969	0.345917181039132	0.362902890845655	0.21094395408496	0.357541899441341	0.407216494845361	0.234042553191489	0.388127853881279	0.422850088183422	0.273712094806553	135	152	87	46	64	19	ID	NA	NA	NA	NA	354.221157830356	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_A_002_cropped__F__10	2023-08-08_fluor	fluor_A_002_cropped	F	10	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-04	1e-04	2e-04	1	1	1-1	40081.25	40081.25	80162.5	4.60295209247889	4.60295209247889	4.90397667056787	5	F10	8096	0.333333333333333	0.396435169207657	0.172297297297297	0.344311377245509	0.461300309597523	0.194267515923567	0.357988165680473	0.476363636363636	0.263897296206618	115	153	64	48	86	38	ID	NA	NA	NA	NA	633.148510562741	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_A_002_cropped__G__10	2023-08-08_fluor	fluor_A_002_cropped	G	10	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-06	1e-06	0.000101	100	1	100-1	40081.25	400.8125	40482.0625	4.60295209247889	2.60402344310557	4.60727335898347	5	G10	9321	0.335463258785943	0.400932400932401	0.177248677248677	0.346560846560847	0.455040871934605	0.195906432748538	0.363408521303258	0.474777448071217	0.25679012345679	125	164	70	53	91	38	ID	NA	NA	NA	NA	662.908019465627	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_A_002_cropped__H__10	2023-08-08_fluor	fluor_A_002_cropped	H	10	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-04	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0	0	1e-04	1	0	1-0	40081.25	0	40081.25	4.60295209247889	0	4.60295209247889	5	H10	8306	0.338509316770186	0.397094430992736	0.179190751445087	0.347457627118644	0.453416149068323	0.198083067092652	0.357590141925585	0.469879518072289	0.257858109823166	121	158	68	51	86	36	ID	NA	NA	NA	NA	619.272185253507	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_A_002_cropped__A__11	2023-08-08_fluor	fluor_A_002_cropped	A	11	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0.01	0.01	0.010001	1	10000	1-10000	400.8125	4008125	4008525.8125	2.60402344310557	6.60294136561483	6.60298479288086	5	A11	2945	0.33048433048433	0.386096329010544	0.194915254237288	0.348571428571429	0.422222222222222	0.23019801980198	0.371134020618557	0.44192491487109	0.2723078242965	140	167	89	47	76	29	ID	NA	NA	NA	NA	464.877187495886	NA	0.301029995663981	4.00004342727686	-0.739796260855168
ID__2023_08_08_fluor__fluor_A_002_cropped__B__11	2023-08-08_fluor	fluor_A_002_cropped	B	11	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-04	1e-04	0.000101	1	100	1-100	400.8125	40081.25	40482.0625	2.60402344310557	4.60295209247889	4.60727335898347	5	B11	5219	0.342294650133892	0.383229851771866	0.164118214204007	0.356164383561644	0.437810945273632	0.208	0.373209111126087	0.472779369627507	0.268722466960352	136	167	79	56	87	30	ID	NA	NA	NA	NA	546.497563941332	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_A_002_cropped__C__11	2023-08-08_fluor	fluor_A_002_cropped	C	11	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-06	1e-06	2e-06	1	1	1-1	400.8125	400.8125	801.625	2.60402344310557	2.60402344310557	2.90451268292455	5	C11	5316	0.34752965683936	0.382094440461448	0.182316738998415	0.357329905741217	0.446700507614213	0.195876288659794	0.368421052631579	0.459016393442623	0.265899238045192	137	171	75	61	96	34	ID	NA	NA	NA	NA	611.009332291525	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_A_002_cropped__D__11	2023-08-08_fluor	fluor_A_002_cropped	D	11	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0	0	1e-06	1	0	1-0	400.8125	0	400.8125	2.60402344310557	0	2.60402344310557	5	D11	11352	0.335423197492163	0.391211320060692	0.185534591194969	0.34628403490114	0.444736842105263	0.208219178082192	0.355083459787557	0.470198675496689	0.26592032967033	125	160	75	49	85	35	ID	NA	NA	NA	NA	628.542148867393	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_A_002_cropped__E__11	2023-08-08_fluor	fluor_A_002_cropped	E	11	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0.01	0.01	0.010001	1	10000	1-10000	400.8125	4008125	4008525.8125	2.60402344310557	6.60294136561483	6.60298479288086	5	E11	8740	0.340425531914894	0.392781316348195	0.175254953177536	0.357534390580885	0.434673366834171	0.207894736842105	0.375854214123007	0.456575682382134	0.259009009009009	147	177	84	61	91	32	ID	NA	NA	NA	NA	610.941973636591	NA	0.301029995663981	4.00004342727686	-0.739796260855168
ID__2023_08_08_fluor__fluor_A_002_cropped__F__11	2023-08-08_fluor	fluor_A_002_cropped	F	11	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-04	1e-04	0.000101	1	100	1-100	400.8125	40081.25	40482.0625	2.60402344310557	4.60295209247889	4.60727335898347	5	F11	3801	0.345360824742268	0.372043010752688	0.202597402597403	0.36144578313253	0.407738095238095	0.231197771587744	0.377969762419006	0.429333333333333	0.268292682926829	134	153	85	47	65	17	ID	NA	NA	NA	NA	354.421199140413	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_A_002_cropped__G__11	2023-08-08_fluor	fluor_A_002_cropped	G	11	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-06	1e-06	2e-06	1	1	1-1	400.8125	400.8125	801.625	2.60402344310557	2.60402344310557	2.90451268292455	5	G11	9723	0.335593220338983	0.388900634249471	0.17989417989418	0.349206349206349	0.450261780104712	0.201492537313433	0.360357843877397	0.467741935483871	0.267121775681152	132	169	74	54	90	38	ID	NA	NA	NA	NA	661.982261728435	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_A_002_cropped__H__11	2023-08-08_fluor	fluor_A_002_cropped	H	11	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0	0	1e-06	1	0	1-0	400.8125	0	400.8125	2.60402344310557	0	2.60402344310557	5	H11	3498	0.333333333333333	0.385388188090521	0.18924794359577	0.35346129805188	0.423684210526316	0.224431818181818	0.372456632653061	0.449626163937434	0.267614681666013	132	160	81	47	73	26	ID	NA	NA	NA	NA	442.992992810363	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_A_002_cropped__A__12	2023-08-08_fluor	fluor_A_002_cropped	A	12	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0.01	0.01	0.01	0	1	0-1	0	4008125	4008125	0	6.60294136561483	6.60294136561483	5	A12	1713	0.34166163671411	0.35668232309858	0.227544269963248	0.363363363363363	0.386904761904762	0.245901639344262	0.381754886335039	0.413620460851731	0.283015431054672	130	138	88	41	51	7	ID	NA	NA	NA	NA	210.210703143167	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_A_002_cropped__B__12	2023-08-08_fluor	fluor_A_002_cropped	B	12	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-04	1e-04	1e-04	0	1	0-1	0	40081.25	40081.25	0	4.60295209247889	4.60295209247889	5	B12	3086	0.348484848484849	0.364760542323951	0.205377373759171	0.360208282549227	0.411458333333333	0.227027027027027	0.380188647408207	0.434163186232577	0.269681795131846	138	157	87	51	70	19	ID	NA	NA	NA	NA	376.869955984066	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_A_002_cropped__C__12	2023-08-08_fluor	fluor_A_002_cropped	C	12	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	1e-06	1e-06	1e-06	0	1	0-1	0	400.8125	400.8125	0	2.60402344310557	2.60402344310557	5	C12	8491	0.34101491256303	0.394145281488623	0.176151761517615	0.352564102564103	0.451428571428571	0.196078431372549	0.36046511627907	0.467931578225696	0.260362225798868	131	167	71	57	92	36	ID	NA	NA	NA	NA	644.35763762101	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_A_002_cropped__D__12	2023-08-08_fluor	fluor_A_002_cropped	D	12	MOCK-MOCK	MOCK	NA	crim	MOCK	NA	neon	col0	0	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0	0	0	0	0	0-0	0	0	0	0	0	0	5	D12	8341	0.336658354114713	0.393877551020408	0.176966292134831	0.349295774647887	0.452662721893491	0.1975	0.366822429906542	0.468553459119497	0.261316872427984	127	165	71	53	89	37	ID	NA	NA	NA	NA	639.1670402381	NA	0	0	0
ID__2023_08_08_fluor__fluor_A_002_cropped__E__12	2023-08-08_fluor	fluor_A_002_cropped	E	12	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-A	0.01	0.01	0.01	0	1	0-1	0	4008125	4008125	0	6.60294136561483	6.60294136561483	5	E12	2765	0.355562456866805	0.345604423963134	0.278818213842643	0.361702127659574	0.348039215686274	0.28995057660626	0.367924528301887	0.352542372881356	0.296865079365079	222	213	178	44	36	-8	ID	NA	NA	NA	NA	68.8370435154658	NA	0	0.301029995663981	-0.231378213159759
